conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,89E+18;Fri Feb 14 08:41:18 +0000 2025;0;Jawaban Sri Mulyani soal Isu Pegawai Honorer Kena PHK Imbas Efisiensi Anggaran #TribunKaltim #EfisiensiAnggaran #SriMulyani #Honorer https://t.co/994Pcqil4O lewat @tribunnews;1,89E+18;;;in;Balikpapan, Indonesia;0;0;0;https://x.com/tribunkaltim/status/1890320400653119827;103551225;tribunkaltim
1,89E+18;Fri Feb 14 08:30:00 +0000 2025;0;Pimpinan DPR Pastikan Rapat Efisiensi Anggaran Sudah Selesai #pimpinanDPR #EfisiensiAnggaran #beritanasional #JumatBerkah https://t.co/I8LaeapEB4;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1890317556201734357;1,77E+18;NasionalBerita_
1,89E+18;Fri Feb 14 08:25:00 +0000 2025;1;Kemenkeu menegaskan bahwa efisiensi anggaran di Kementerian/Lembaga tidak berdampak pada pemutusan hubungan kerja (PHK) tenaga honorer. #EfisiensiAnggaran #TenagaHonorer https://t.co/JAvGPkTqcu;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1890310889628397568/pu/img/OCR0cSoYVIdexKou.jpg;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/Faktacom_/status/1890316297415864495;1,31E+18;Faktacom_
1,89E+18;Fri Feb 14 08:07:31 +0000 2025;0;FITRA menduga salah satu alasan utama rekonstruksi ini adalah dominasi agenda pemerintahan lama dalam APBN 2025 yang dinilai kurang mengakomodasi program pemerintahan baru. #EfisiensiAnggaran https://t.co/C4RgUskWwm;1,89E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/beritaKBR/status/1890311898647683393;124390203;beritaKBR
1,89E+18;Fri Feb 14 08:03:48 +0000 2025;0;Disetujui DPR Kemenag Pangkas Anggaran hingga Rp12 3 Triliun Berikut Rinciannya #EfisiensiAnggaran #EfisiensiUntukBangsa #efisiensipengelolaananggaran https://t.co/k7Qvi1LfpU;1,89E+18;;;in;pinggir kali Ciujung;0;0;0;https://x.com/kaniscara_huda/status/1890310963615735945;1,67E+18;kaniscara_huda
1,89E+18;Fri Feb 14 07:48:29 +0000 2025;7;Peneliti diaspora Indonesia Sastia Prama Putri menyarankan pemerintah dan peneliti untuk menetapkan fokus memilih topik prioritas di Indonesia di tengah anggaran riset yang terkena dampak efisiensi anggaran. ~SA #EfisiensiAnggaran #AnggaranRiset https://t.co/AhemeeEZf5;1,89E+18;;;in;Jakarta;0;0;1;https://x.com/kompascom/status/1890307108744175923;23343960;kompascom
1,89E+18;Fri Feb 14 07:30:00 +0000 2025;0;Pemerintah Tegaskan Efisiensi Anggaran Bantuan Perguruan Tinggi Tidak Boleh Naikkan UKT #pemerintah #efisiensianggaran #perguruantinggi #UKT #beritanasional #Jumat https://t.co/Jp4nbc4A7o;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1890302458892878238;1,77E+18;NasionalBerita_
1,89E+18;Fri Feb 14 07:00:56 +0000 2025;0;Kemenkeu melakukan efisiensi belanja Tahun Anggaran 2025 sebesar Rp8 99 triliun salah satunya memotong belanja birokrasi. Selengkapnya: https://t.co/HyEkCEPQWM #anggaran #anggaranatk #efisiensianggaran #menkeu #srimulyani #perjalanandinas https://t.co/rDi212bZTt;1,89E+18;https://pbs.twimg.com/media/GjutRx7WMAAbIEH.jpg;;in;Indonesia;0;0;0;https://x.com/infobanknews/status/1890295140717150655;137900895;infobanknews
1,89E+18;Fri Feb 14 06:40:00 +0000 2025;0;Pemerintah Pastikan Efisiensi Anggaran Tak Berdampak pada PHK Honorer di Kementerian dan Lembaga #EfisiensiAnggaran #PHK #honorer #kementerian #lembaga #beritanasional #Jumat https://t.co/t1FB3M9FPH;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1890289873447448642;1,77E+18;NasionalBerita_
1,89E+18;Fri Feb 14 06:30:00 +0000 2025;0;Rekonstruksi Anggaran Rp 3 3 Triliun Kementerian Hukum Maksimalkan Kebijakan Efisiensi dengan 3 Program #rekontruksi #anggaran #kementerianhukum #EfisiensiAnggaran #beritanasional #Jumat https://t.co/JyYXiHVryc;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1890287358131806455;1,77E+18;NasionalBerita_
1,89E+18;Fri Feb 14 06:00:01 +0000 2025;0;Rekonstruksi Efisiensi Pagu Anggaran LPSK Tahun 2025 Sebesar Rp 107 Miliar #rekronstruksi #EfisiensiAnggaran #LPSK #beritanasional #Jumat https://t.co/vewxbh0uEO;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1890279811765137905;1,77E+18;NasionalBerita_
1,89E+18;Fri Feb 14 05:57:39 +0000 2025;1;Refleksi kondisi kampung halaman #PeringatanDarurat #EfisiensiAnggaran #MBG #AnimalFarm https://t.co/QSgY9hOjYD;1,89E+18;https://pbs.twimg.com/media/Gjue7YEacAMelPZ.jpg;;in;Java;0;0;0;https://x.com/marwatje/status/1890279214588502431;38387010;marwatje
1,89E+18;Fri Feb 14 05:46:05 +0000 2025;2;#konteksinfo Efisiensi anggaran pemerintah berdampak pada berbagai sektor mulai dari pemadaman listrik di instansi pemerintah hingga penundaan pengadaan alat pendeteksi gempa dan tsunami. Bagaimana menurut kalian Wakon? (zd) #EfisiensiAnggaran #ASN #KebijakanPemerintah https://t.co/tRqu0aFF3j;1,89E+18;https://pbs.twimg.com/media/GjucRckbwAASGA0.jpg;;in;DKI Jakarta;0;1;1;https://x.com/kontekscoid/status/1890276306459455968;1,57E+18;kontekscoid
1,89E+18;Fri Feb 14 05:35:16 +0000 2025;1;Wamen Setneg Juri Ardiantoro menegaskan bahwa efisiensi anggaran tidak akan mengganggu kinerja kementerian/lembaga. #EfisiensiAnggaran #APBN https://t.co/P8JG4PhRDK;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1890272875908882432/pu/img/qytU-Qy90yxROYCA.jpg;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/Faktacom_/status/1890273581927641540;1,31E+18;Faktacom_
1,89E+18;Fri Feb 14 05:31:45 +0000 2025;1;Ketua Komisi XI DPR RI Mukhamad Misbakhun menegaskan bahwa efisiensi anggaran pemerintah tidak berhubungan dengan PHK di sektor swasta. #APBN #EfisiensiAnggaran https://t.co/jlPAwrbk0I;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1890271900561227777/pu/img/SjuKBvoLLjA26yT6.jpg;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/Faktacom_/status/1890272698087125041;1,31E+18;Faktacom_
1,89E+18;Fri Feb 14 05:06:58 +0000 2025;0;Pemprov DKI Jakarta Hentikan Tunjangan Keluarga Pahlawan Imbas Kebijakan Efisiensi Anggaran Sumber : https://t.co/B75PeMmnkw #PemprovDKI #EfisiensiAnggaran #TunjanganKeluargaPahlawan #Jakarta #AnggaranPemprov #BITVONLINE;1,89E+18;;;in;JALAN HAJI ANIF  N0 10;0;0;0;https://x.com/officialbitv/status/1890266460800577618;1,64E+18;officialbitv
1,89E+18;Fri Feb 14 05:03:08 +0000 2025;0;Efisiensi anggaran Rp 306 7 T: Solusi atau Krisis? Pemotongan besar terjadi! Akurasi BMKG turun pegawai WFA proyek infrastruktur batal dan gaji pegawai MK hanya cukup sampai Mei. Apa pendapat Anda? #Efisiensianggaran #BMKG https://t.co/R1Cw7OCaHA;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1890265385552998402/pu/img/JVbek45sK5glqFED.jpg;;in;;0;32;0;https://x.com/CekSurveycom/status/1890265495087305192;1,58E+18;CekSurveycom
1,89E+18;Fri Feb 14 04:45:45 +0000 2025;6;Mohon izin kawan kawan ada informasi mengenai konsolidasi terkait isu terkini. Kebetulan UPI menjadi tuan rumah konsolidasi. Yukk kawan kawan kita kawal pendidikan di negeri kita bersama #EfisiensiAnggaran #PrabowoSudahGagal #SeruanKonsolidasi https://t.co/G7dJiBWaW0 https://t.co/bUaN9VrAme;1,89E+18;https://pbs.twimg.com/media/GjuOeA2acAIzZxd.jpg;;in;ID/EN;2;0;3;https://x.com/kyraist/status/1890261121359310980;1,70E+18;kyraist
1,89E+18;Fri Feb 14 04:30:35 +0000 2025;1;Menteri Keuangan Sri Mulyani Indrawati memastikan efisiensi anggaran tidak akan menyebabkan pemutusan hubungan kerja (PHK) tenaga honorer di kementerian dan lembaga (K/L). | #EfisiensiAnggaran #SriMulyani #PHK https://t.co/DUXz4R6dPo;1,89E+18;;;in;Jakarta;1;0;3;https://x.com/kompascom/status/1890257303636672923;23343960;kompascom
1,89E+18;Fri Feb 14 04:30:00 +0000 2025;0;KIP Kuliah Tetap Prioritas Sri Mulyani Pastikan Tidak Ada Pengurangan Anggaran https://t.co/B6r8s3TDZz #BeasiswaKIPKuliah #SriMulyani #KIPKuliah #EfisiensiAnggaran #PendidikanIndonesia #BITVONLINE;1,89E+18;;;in;JALAN HAJI ANIF  N0 10;0;0;0;https://x.com/officialbitv/status/1890257158484496791;1,64E+18;officialbitv
1,89E+18;Fri Feb 14 04:29:25 +0000 2025;1;#konteksnews LAN melarang ASN-nya mengomentari kebijakan efisiensi anggaran di media sosial. Sementara itu pemangkasan anggaran juga terjadi di berbagai instansi termasuk BKN dan Kemenko Perekonomian. (ag) #EfisiensiAnggaran #ASN #kebijakanpemerintah #anggaran #bkn #kemnko https://t.co/USPG0dqOsi;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1890256917936951296/img/wGOEDU-uq1kZCm6y.jpg;;in;DKI Jakarta;0;0;1;https://x.com/kontekscoid/status/1890257012489125998;1,57E+18;kontekscoid
1,89E+18;Fri Feb 14 04:16:29 +0000 2025;2;Efisiensi Anggaran Dirasakan Kemlu Apa Dampaknya? #Energijuang #Kemenlu #EfisiensiAnggaran #Efisiensi #EsquireTHManAtHisBest #savekipkuliah #Trump https://t.co/0uytDaYRYB;1,89E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/energijuangnews/status/1890253755205218403;1,82E+18;energijuangnews
1,89E+18;Fri Feb 14 04:16:08 +0000 2025;26;Efisiensi anggaran itu smart move! Dana publik diprioritaskan buat kebutuhan nyata bukan pengeluaran yang enggak penting. Demi ekonomi yang lebih sehat dan masa depan generasi kita #AnggaranBijakUntukRakyat #EfisiensiAnggaran #PresidenPrabowo #AstaCita #SmartBudget https://t.co/pmBBOabqP0;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1890252853320753152/pu/img/3ngAhl1QlrlT5tW1.jpg;;in;;0;0;25;https://x.com/questionbreak_/status/1890253669691716012;1154049060;questionbreak_
1,89E+18;Fri Feb 14 04:06:16 +0000 2025;1;Dengan efisiensi anggaran perekonomian tetap bisa tumbuh hingga 8%! Yang penting alokasinya cerdas dan transisinya bertahap. Saatnya memaksimalkan anggaran untuk rakyat #EfisiensiAnggaran #AstaCita #PresidenPrabowo #EkonomiKuat #AnggaranBijakUntukRakyat https://t.co/IN6dJ16XL1;1,89E+18;https://pbs.twimg.com/media/GjuFZILbsAAFIrW.jpg;;in;;0;0;0;https://x.com/questionbreak_/status/1890251187158675898;1154049060;questionbreak_
1,89E+18;Fri Feb 14 04:05:57 +0000 2025;27;Efisiensi anggaran bukan sekadar pemangkasan tapi langkah strategis agar setiap rupiah tepat sasaran. Kita butuh kebijakan yg fokus pada sektor produktif demi masa depan ekonomi yang lebih kuat #AnggaranBijakUntukRakyat #EfisiensiAnggaran #PresidenPrabowo #EkonomiBerkelanjutan https://t.co/EFwuVsscmv;1,89E+18;https://pbs.twimg.com/media/GjuFWapb0AECrEB.jpg;;in;;0;0;23;https://x.com/questionbreak_/status/1890251105533325784;1154049060;questionbreak_
1,89E+18;Fri Feb 14 03:49:59 +0000 2025;1;Wakil Menteri Sekretaris Negara (Wamensesneg) memastikan efisiensi anggaran yang tercantum dalam instruksi Presiden Prabowo tidak akan mengganggu kinerja kementerian dan lembaga. #EfisiensiAnggaran #Wamensesneg #PresidenPrabowo #MetroTV https://t.co/SgcEc8M8jk;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1890246994570219520/img/zg0u5SErkI4WYwwy.jpg;;in;;0;1;0;https://x.com/Metro_TV/status/1890247088736465335;57261519;Metro_TV
1,89E+18;Fri Feb 14 03:41:33 +0000 2025;0;kalau bener indonesia ga ngirim ke ajang olimpiade inter kacau si. Padahal track record-nya udah bagus kasian ade² yg punya mimpi membanggakan indo di kancah inter. Efisiensi anggaran ini berdampak bgt ke segala aspek kehidupan! #daruratpendidikan #EfisiensiAnggaran;1,89E+18;;;in;;0;0;0;https://x.com/apayabingungak/status/1890244963700793515;1,17E+18;apayabingungak
1,89E+18;Fri Feb 14 03:34:42 +0000 2025;1;Sebenarnya pemerintah ini lg Efisiensi Anggaran atau Peralihan Realisasi Penggunaan Anggaran ke Program MBG ? #EfisiensiAnggaran #PrabowoGibran;1,89E+18;;;in;;0;0;0;https://x.com/NuhaZr27/status/1890243243453083663;1,57E+18;NuhaZr27
1,89E+18;Fri Feb 14 03:30:26 +0000 2025;0;Woe krs ku dihapus karna belum bayar ukt prabowo bagi duid dikit elah gimana mau kuliah ukt belom bayar bapak pns mau ngajuin pengurangan ga bisa (#´Д`) #daruratpendidikan #IndonesiaGelap2025 #indonesiadarurat #KaburAjaDulu #makangratis #generasiCemas #EfisiensiAnggaran;1,89E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/hilhinana19_/status/1890242169669357849;1,82E+18;hilhinana19_
1,89E+18;Fri Feb 14 03:26:53 +0000 2025;0;Pemerintah tengah melakukan efisiensi anggaran belanja pada 2025. Namun terdapat beberapa pos belanja yang dipastikan tidak akan terkena pemangkasan. &lt;;;;;;;;;;;
1,89E+18;Fri Feb 14 03:19:40 +0000 2025;0;Ekonom Undip Kritik Gebyah Uyah Efisiensi Anggaran Pemerintah. #efisiensianggaran #penghematananggaran #pemangkasananggaran #anggarannegara #pemotongananggaran #undip #anggaranpemerintah https://t.co/GjnqoobcMe;1,89E+18;;;in;;0;0;0;https://x.com/bisnisjatengdiy/status/1890239456877424716;323030706;bisnisjatengdiy
1,89E+18;Fri Feb 14 03:00:04 +0000 2025;0;Pemangkasan anggaran Kementerian Pendidikan Tinggi Sains dan Teknologi sebesar Rp14 3 triliun di 2025 bikin banyak mahasiswa terancam kehilangan beasiswa! Lantas di mana prioritas anggaran sebenarnya? #PendidikanTerancam #Beasiswa #EfisiensiAnggaran #IndoFeeds https://t.co/SOLruhWIGS;1,89E+18;https://pbs.twimg.com/media/GjtwSmPacAQD5Jb.jpg;;in;Denpasar Selatan, Indonesia;0;0;0;https://x.com/indofeeds/status/1890234527529759126;1,89E+18;indofeeds
1,89E+18;Fri Feb 14 02:29:49 +0000 2025;0;kita bener bener dibikin bodoh ama pemerintah #savekipkuliah #daruratpendidikan #EfisiensiAnggaran #PeringatanDarurat;1,89E+18;;;in;disana;0;0;0;https://x.com/phoebeesa/status/1890226913479926009;1,12E+18;phoebeesa
1,89E+18;Fri Feb 14 02:24:21 +0000 2025;1;@NephilaXmus @KemenkeuRI Kemenkeu harus jadi contoh #efisiensianggaran yang benar dan gak asal pangkas lah. Ada revisi lagi menunjukkan hal itu‍️;1,89E+18;;NephilaXmus;in;Indonesia;0;0;1;https://x.com/unilubis/status/1890225538717123005;85087815;unilubis
1,89E+18;Fri Feb 14 02:15:00 +0000 2025;3; Efisiensi Anggaran Kemendikti Saintek 2025: Beasiswa &amp;;;;;;;;;;;
1,89E+18;Fri Feb 14 01:57:09 +0000 2025;709;Di K/L posisi stafsus dan tenaga ahli dihapus. Sudah ada eselon 1 (batasi juga jumlahnya) dan eselon 2. Optimalkan. Direksi BUMN batasi maksimal 5 komisaris maksimal 3. Anggota kabinet dibatasi 25 menteri. Itu baru serius bangun persepsi #efisiensianggaran #migrain ;1,89E+18;;;in;Indonesia;17;31;271;https://x.com/unilubis/status/1890218691180343496;85087815;unilubis
1,89E+18;Fri Feb 14 01:29:50 +0000 2025;0;#kabarfiskal #kompastoday Efisiensi Anggaran Jadi Budaya Baru: Menteri Keuangan Sri Mulyani melempar sinyal kebijakan efisiensi anggaran yang dilakukan pada tahun 2025 ini akan berlanjut sampai APBN 2026 ️ #efisiensianggaran #uangrakyatuntukrakyat #anggaranberbasiskinerja https://t.co/opem2yueM2;1,89E+18;https://pbs.twimg.com/media/GjthogHacAA49H_.jpg;;in;Indonesia;0;0;0;https://x.com/roysalam/status/1890211819631092052;80254922;roysalam
1,89E+18;Fri Feb 14 01:10:54 +0000 2025;3;Badan Siber dan Sandi Negara (BSSN) mengungkapkan bahwa kebijakan efisiensi berdampak pada pemangkasan anggarannya untuk 2025 sebesar Rp 538 5 miliar. &lt;;;;;;;;;;;
1,89E+18;Fri Feb 14 00:57:53 +0000 2025;0;Dampak #efisiensianggaran Biasanya makan bakwan lima sekarang hanya 3. #savebakwan https://t.co/axBOPAMBDZ;1,89E+18;https://pbs.twimg.com/media/GjtaUVZacAIpT2E.jpg;;in;Lapau Tek Juih;0;1;0;https://x.com/Bakwan_/status/1890203776864461019;4189458912;Bakwan_
1,89E+18;Thu Feb 13 18:49:00 +0000 2025;0;@BosPurwa Lho ini adalah bentuk murni dari #EfisiensiAnggaran pak;1,89E+18;;BosPurwa;in;Indonesia;0;0;0;https://x.com/m_rinandar/status/1890110945411969123;1286101495;m_rinandar
1,89E+18;Thu Feb 13 16:23:37 +0000 2025;0;@pln_123 apakah ini termasuk #EfisiensiAnggaran #pemadamanlistrik https://t.co/LbYbdvFdx6;1,89E+18;https://pbs.twimg.com/media/Gjrkm18bEAAk-ad.jpg;pln_123;in;Jakarta, Indonesia;0;1;0;https://x.com/Abeji_Anton/status/1890074358082859356;173757882;Abeji_Anton
1,89E+18;Thu Feb 13 15:47:29 +0000 2025;1;Radio Republik Indonesia (RRI) menghadapi isu pengurangan karyawan sebagai bagian dari kebijakan efisiensi anggaran. #im_nusantara #RRI #efisiensianggaran #pengurangankaryawan #mediapenyiaran #radiorepublikindonesia #beritaterkini #industripenyiaran https://t.co/dVCeQ2BicQ;1,89E+18;https://pbs.twimg.com/media/GjrcWBHbkAEknoG.jpg;;in;;0;0;0;https://x.com/imnusantara_/status/1890065266815680770;1,87E+18;imnusantara_
1,89E+18;Thu Feb 13 15:19:54 +0000 2025;0;Anggaran pendidikan dipangkas Guru di PHP tanpa batas Anak bangsa berada diujung nafas Tolak #EfisiensiAnggaran #daruratpendidikan https://t.co/vDfP8evwoD;1,89E+18;https://pbs.twimg.com/media/GjrWAtebsAAuFZi.jpg;;in;;0;0;0;https://x.com/Robuanmuhammad/status/1890058323632042143;1,89E+18;Robuanmuhammad
1,89E+18;Thu Feb 13 15:17:21 +0000 2025;15; ada beberapa hal yang tidak terkena efisiensi itu ya. jadi sekali lagi;;;;;;;;;;;
1,89E+18;Thu Feb 13 15:00:03 +0000 2025;1;Media Askar Wahyudi mengatakan alokasi anggaran yang dihemat harus tepat sasaran dan digunakan untuk kepentingan masyarakat. Gimana pendapat kalian? ada komentar? #efisiensianggaran #hematanggaran #pemotonganapbn #prabowo https://t.co/gWNFSPHJ8o;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1890036204562993152/pu/img/CSm39V772YUfjjgX.jpg;;in;;0;0;0;https://x.com/Metro_TV/status/1890053325887828128;57261519;Metro_TV
1,89E+18;Thu Feb 13 13:48:38 +0000 2025;0;Fauzan menuturkan bahwa penerapan efisiensi anggaran dari pemerintah pusat hanya menyasar pada kegiatan yang tidak substantif seperti rapat pertemuan dan pengadaan alat tulis kantor (ATK). #efisiensianggaran #mahasiswa #uangkuliah https://t.co/fxIPFOo96i;1,89E+18;;;in;NKRI;0;0;1;https://x.com/antaranews/status/1890035357288423758;18071520;antaranews
1,89E+18;Thu Feb 13 13:05:06 +0000 2025;0;Kepala Kantor Komunikasi Kepresidenan Hasan Nasbi menyatakan tidak ada gelombang pemutusan hubungan kerja di instansi-instansi pemerintah karena kebijakan efisiensi anggaran yang ditetapkan Presiden Prabowo Subianto. #efisiensianggaran #phk https://t.co/KnNmBAIB5h;1,89E+18;;;in;NKRI;1;0;0;https://x.com/antaranews/status/1890024399082078673;18071520;antaranews
1,89E+18;Thu Feb 13 13:00:01 +0000 2025;0;Efisiensi Anggaran Menteri Imipas Jamin Tak Potong Uang Makan Napi #beritanasional #kamis #EfisiensiAnggaran #Napi https://t.co/JxhBNQ4iiS;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1890023119449993475;1,77E+18;NasionalBerita_
1,89E+18;Thu Feb 13 12:36:20 +0000 2025;0;demi #EfisiensiAnggaran I'll do my part dengan menghilangkan alokasi untuk membayar pajak ;1,89E+18;;;in;;0;1;0;https://x.com/argya_g/status/1890017160397049914;1,22E+18;argya_g
1,89E+18;Thu Feb 13 12:31:05 +0000 2025;4;Ketua Badan Anggaran DPR Said Abdullah menegaskan bahwa kebijakan efisiensi anggaran yang dilakukan pemerintah bukan suatu kesalahan karena dilakukan demi kepentingan rakyat. #efisiensianggaran #pemotongananggaran #badananggaran https://t.co/qXDD1zPGFj;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1890015586371190784/pu/img/vA3bjkI6yXYwBvYF.jpg;;in;;1;9;2;https://x.com/Metro_TV/status/1890015838016786822;57261519;Metro_TV
1,89E+18;Thu Feb 13 12:21:03 +0000 2025;1;@DPR_RI kalo beneran jadi ke swiss kami doakan semoga ga pernah kembali lagi ke Indonesia... #IndonesiaGelap #EfisiensiAnggaran;1,89E+18;;DPR_RI;in;unidentified.;0;0;0;https://x.com/NamungAbdiGusti/status/1890013314597699672;90758945;NamungAbdiGusti
1,89E+18;Thu Feb 13 12:15:07 +0000 2025;1;Ayo #SobATRBPN ! Jangan lupa pulang tenggo juga ya demi mendukung efisiensi anggaran #EfisiensiAnggaran #DumaiBravo #ATRBPNKiniLebihBaik #ATRBPNMajudanModern #MelayaniProfesionalTerpercaya https://t.co/5ayG33IHJs;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1890011681721643008/img/9KZ166uVxFdl56Bd.jpg;;in;;0;0;0;https://x.com/atr_bpnkotdumai/status/1890011821031178387;1,75E+18;atr_bpnkotdumai
1,89E+18;Thu Feb 13 12:11:18 +0000 2025;0;Bunuh saja kami secara masal dengan kebijakan efisiensi anggaran yang gk masuk akal. Berbagai aturan kalian lakukan hanya demi mensejahterakan rekan. #EfisiensiAnggaran;1,89E+18;;;in;;0;0;0;https://x.com/AnnisaaR04/status/1890010859440861641;1,56E+18;AnnisaaR04
1,89E+18;Thu Feb 13 11:54:49 +0000 2025;5;Badan Pusat Statistik (BPS) memastikan bahwa Tunjangan Hari Raya (THR) dan gaji ke-13 pegawai tetap cair meski pagu anggaran diefisiensi pada tahun 2025. ~N #BPS #THR #Gajike13 #EfisiensiAnggaran https://t.co/J8m0NT7M3Q;1,89E+18;;;in;Jakarta;0;0;0;https://x.com/kompascom/status/1890006711915958710;23343960;kompascom
1,89E+18;Thu Feb 13 11:44:44 +0000 2025;38;Pemerintah telah menegaskan bahwa efisiensi anggaran tidak berpengaruh pada sektor pelayanan publik. #efisiensianggaran #pelayananpublik #astacita #presidenprabowo #programprabowo #kabinetmerahputih https://t.co/XMArEnsZvr;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1890004098608676864/img/zyfD_71bFcAgBgqw.jpg;;in;;0;5;0;https://x.com/1toedjoean/status/1890004174747869445;1,22E+18;1toedjoean
1,89E+18;Thu Feb 13 11:44:19 +0000 2025;75;Pemerintah telah menegaskan bahwa efisiensi anggaran tidak berpengaruh pada sektor pelayanan publik. #efisiensianggaran #pelayananpublik #astacita #presidenprabowo #programprabowo #kabinetmerahputih https://t.co/h7iEIY12Vl;1,89E+18;https://pbs.twimg.com/media/Gjqkrp3b0AAiEqc.jpg;;in;;0;5;0;https://x.com/1toedjoean/status/1890004069684842706;1,22E+18;1toedjoean
1,89E+18;Thu Feb 13 11:44:10 +0000 2025;39;Pemerintah telah menegaskan bahwa efisiensi anggaran tidak berpengaruh pada sektor pelayanan publik. #efisiensianggaran #pelayananpublik #astacita #presidenprabowo #programprabowo #kabinetmerahputih https://t.co/3h307E906X;1,89E+18;https://pbs.twimg.com/media/GjqkpfgbYAAydmp.jpg;;in;;0;0;0;https://x.com/1toedjoean/status/1890004032779178362;1,22E+18;1toedjoean
1,89E+18;Thu Feb 13 11:30:00 +0000 2025;0;Istana Pastikan Efisiensi Anggaran Tak Akan Kurangi Pegawai dan Layanan Publik #beritanasional #kamis #istana #EfisiensiAnggaran #layananpublik https://t.co/62ZU227d6O;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1890000468048220394;1,77E+18;NasionalBerita_
1,89E+18;Thu Feb 13 11:26:09 +0000 2025;1;Pemangkasan anggaran akan maksimal dan tepat guna jika dikawal dengan tepat juga. Bersama kita kawal demi Indonesia Maju 🇮🇩 #efisiensianggaran #anggaranhemat #kementerian #efisienanggaran #apbnhemat https://t.co/qLM6V11fo4;1,89E+18;https://pbs.twimg.com/media/GjqghvUaYAA7tVY.jpg;;in;;0;0;0;https://x.com/MediaNusan013/status/1889999497390182741;1,75E+18;MediaNusan013
1,89E+18;Thu Feb 13 11:10:00 +0000 2025;0;Istana: Fokus Efisiensi Anggaran pada ATK Perjalanan Dinas dan Seremoni #beritanasional #kamis #EfisiensiAnggaran #ATK https://t.co/w1DcbsPPsE;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1889995433382150218;1,77E+18;NasionalBerita_
1,89E+18;Thu Feb 13 10:39:02 +0000 2025;16;Penghematan Anggaran adalah perintah Presiden Prabowo yang pernah dilakukan dan berhasil. Ini bukan mengurangi otot tapi menghilangkan lemak agar negara kita sehat. #Efisiensi #EfisiensiAnggaran https://t.co/PU5uM5QOx5;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1889987375411208192/pu/img/zAEkktGjHAOYtvUz.jpg;;in;INDONESIA;0;1;6;https://x.com/hariqosatria/status/1889987641699192994;222348442;hariqosatria
1,89E+18;Thu Feb 13 10:20:14 +0000 2025;1;@Louis_chantika Omon Omon .... Kampanye Tempe sekarang Dele .. #EfisiensiAnggaran. https://t.co/O3tjSHCsF3;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1889982895219261440/pu/img/PwAKQQbf0npunyxq.jpg;Louis_chantika;in; Bukittinggi-Tasik-Singaparna;0;0;0;https://x.com/Tobias744/status/1889982909534380177;1,00E+18;Tobias744
1,89E+18;Thu Feb 13 10:18:29 +0000 2025;0;Sambil Menahan Tangis Erna Sari Dewi Ungkap Gaji Kontributor TVRI Hanya Rp50 Ribu Per Berita Sumber : https://t.co/hiXAbtFX87 #TVRI #HonorJurnalis #KontributorTVRI #EfisiensiAnggaran;1,89E+18;;;in;JALAN HAJI ANIF  N0 10;0;0;0;https://x.com/officialbitv/status/1889982470575284330;1,64E+18;officialbitv
1,89E+18;Thu Feb 13 10:17:33 +0000 2025;1;Nih negara ada aja gebrakannya bukannya semakin maju malah semakin mundur. Dari pada makan gratis mending pendidikan aja #daruratpendidikan #EfisiensiAnggaran #selamatkanpendidikanIndonesia #kipk #kipkuliah #IndonesiaGelap #PeringatanDarurat;1,89E+18;;;in;Jl.Yujimin;0;0;1;https://x.com/ddeungbluuu/status/1889982235241226719;1,77E+18;ddeungbluuu
