created_at,username,full_text,cleaning,case_folding,normalisasi,kata_baku,kata_tidak_baku,tokenize,stop_removal,stop_removal_joined
Sun Apr 20 04:01:24 +0000 2025,BangsaNara,Efisiensi anggaran bukan sekadar penghematan tapi langkah strategis untuk masa depan Indonesia yang lebih kuat. #EfisiensiAnggaran #DukungKebijakanBaik #PembangunanBerkelanjutan #IndonesiaMaju #KebijakanTepatSasaran https://t.co/Vy1x4OV5Rj,Efisiensi anggaran bukan sekadar penghematan tapi langkah strategis untuk masa depan Indonesia yang lebih kuat EfisiensiAnggaran DukungKebijakanBaik PembangunanBerkelanjutan IndonesiaMaju KebijakanTepatSasaran ,efisiensi anggaran bukan sekadar penghematan tapi langkah strategis untuk masa depan indonesia yang lebih kuat efisiensianggaran dukungkebijakanbaik pembangunanberkelanjutan indonesiamaju kebijakantepatsasaran ,efisiensi anggaran bukan sekadar penghematan tapi langkah strategis untuk masa depan indonesia yang lebih kuat efisiensianggaran dukungkebijakanbaik pembangunanberkelanjutan indonesiamaju kebijakantepatsasaran,[],[],"['efisiensi', 'anggaran', 'bukan', 'sekadar', 'penghematan', 'tapi', 'langkah', 'strategis', 'untuk', 'masa', 'depan', 'indonesia', 'yang', 'lebih', 'kuat', 'efisiensianggaran', 'dukungkebijakanbaik', 'pembangunanberkelanjutan', 'indonesiamaju', 'kebijakantepatsasaran']","['efisiensi', 'anggaran', 'penghematan', 'langkah', 'strategis', 'indonesia', 'kuat', 'efisiensianggaran', 'dukungkebijakanbaik', 'pembangunanberkelanjutan', 'indonesiamaju', 'kebijakantepatsasaran']",efisiensi anggaran penghematan langkah strategis indonesia kuat efisiensianggaran dukungkebijakanbaik pembangunanberkelanjutan indonesiamaju kebijakantepatsasaran
Sat Apr 19 03:18:45 +0000 2025,SA51sam,Kalo urusan ini beres dan bu Ira menang maka akan jalan baik MBG. Kalo bu Ira ditahan oleh polsek maka mending bubarkan MBG #efisiensianggaran https://t.co/WFdy7qGnu1,Kalo urusan ini beres dan bu Ira menang maka akan jalan baik MBG Kalo bu Ira ditahan oleh polsek maka mending bubarkan MBG efisiensianggaran ,kalo urusan ini beres dan bu ira menang maka akan jalan baik mbg kalo bu ira ditahan oleh polsek maka mending bubarkan mbg efisiensianggaran ,kalau urusan ini beres dan bu ira menang maka akan jalan baik mbak kalau bu ira ditahan oleh polsek maka mending bubarkan mbak efisiensianggaran,"['kalau', 'mbak', 'kalau', 'mbak']","['kalo', 'mbg', 'kalo', 'mbg']","['kalau', 'urusan', 'ini', 'beres', 'dan', 'bu', 'ira', 'menang', 'maka', 'akan', 'jalan', 'baik', 'mbak', 'kalau', 'bu', 'ira', 'ditahan', 'oleh', 'polsek', 'maka', 'mending', 'bubarkan', 'mbak', 'efisiensianggaran']","['urusan', 'beres', 'bu', 'ira', 'menang', 'jalan', 'mbak', 'bu', 'ira', 'ditahan', 'polsek', 'mending', 'bubarkan', 'mbak', 'efisiensianggaran']",urusan beres bu ira menang jalan mbak bu ira ditahan polsek mending bubarkan mbak efisiensianggaran
Fri Apr 18 01:22:17 +0000 2025,GrowWinID,Dengan kondisi yang kayak gini banyak hotel akhirnya juga mulai lakukan efisiensi misalnya dengan pengurangan jam kerja cuti nggak dibayar hingga memilih tutup sementara. Source: https://t.co/czT7JssNmm #HotelJakarta #EfisiensiAnggaran #MICE #BisnisPerhotelan #Ekonomi,Dengan kondisi yang kayak gini banyak hotel akhirnya juga mulai lakukan efisiensi misalnya dengan pengurangan jam kerja cuti nggak dibayar hingga memilih tutup sementara Source  HotelJakarta EfisiensiAnggaran MICE BisnisPerhotelan Ekonomi,dengan kondisi yang kayak gini banyak hotel akhirnya juga mulai lakukan efisiensi misalnya dengan pengurangan jam kerja cuti nggak dibayar hingga memilih tutup sementara source  hoteljakarta efisiensianggaran mice bisnisperhotelan ekonomi,dengan kondisi yang kayak begini banyak hotel akhirnya juga mulai lakukan efisiensi misalnya dengan pengurangan jam kerja cuti tidak dibayar hingga memilih tutup sementara source hoteljakarta efisiensianggaran mice bisnisperhotelan ekonomi,"['begini', 'tidak']","['gini', 'nggak']","['dengan', 'kondisi', 'yang', 'kayak', 'begini', 'banyak', 'hotel', 'akhirnya', 'juga', 'mulai', 'lakukan', 'efisiensi', 'misalnya', 'dengan', 'pengurangan', 'jam', 'kerja', 'cuti', 'tidak', 'dibayar', 'hingga', 'memilih', 'tutup', 'sementara', 'source', 'hoteljakarta', 'efisiensianggaran', 'mice', 'bisnisperhotelan', 'ekonomi']","['kondisi', 'kayak', 'hotel', 'lakukan', 'efisiensi', 'pengurangan', 'jam', 'kerja', 'cuti', 'dibayar', 'memilih', 'tutup', 'source', 'hoteljakarta', 'efisiensianggaran', 'mice', 'bisnisperhotelan', 'ekonomi']",kondisi kayak hotel lakukan efisiensi pengurangan jam kerja cuti dibayar memilih tutup source hoteljakarta efisiensianggaran mice bisnisperhotelan ekonomi
Wed Apr 16 08:17:57 +0000 2025,kompascom,Di Tengah Efisiensi Kemenkop Akan Usul Tambahan Anggaran untuk Kopdes Merah Putih ~SA #Kemenkop #EfisiensiAnggaran #Kopdes https://t.co/IY3MxnDwIL,Di Tengah Efisiensi Kemenkop Akan Usul Tambahan Anggaran untuk Kopdes Merah Putih SA Kemenkop EfisiensiAnggaran Kopdes ,di tengah efisiensi kemenkop akan usul tambahan anggaran untuk kopdes merah putih sa kemenkop efisiensianggaran kopdes ,di tengah efisiensi kemenkop akan usul tambahan anggaran untuk kopdes merah putih sa kemenkop efisiensianggaran kopdes,[],[],"['di', 'tengah', 'efisiensi', 'kemenkop', 'akan', 'usul', 'tambahan', 'anggaran', 'untuk', 'kopdes', 'merah', 'putih', 'sa', 'kemenkop', 'efisiensianggaran', 'kopdes']","['efisiensi', 'kemenkop', 'usul', 'tambahan', 'anggaran', 'kopdes', 'merah', 'putih', 'sa', 'kemenkop', 'efisiensianggaran', 'kopdes']",efisiensi kemenkop usul tambahan anggaran kopdes merah putih sa kemenkop efisiensianggaran kopdes
Tue Apr 15 06:36:47 +0000 2025,kompascom,Kebijakan efisiensi anggaran mulai berdampak besar ke industri hotel. Jakarta menjadi wilayah yang paling terasa tekanannya. ~SA #EfisiensiAnggaran #IndustriHotel https://t.co/mkqQSMQUVv,Kebijakan efisiensi anggaran mulai berdampak besar ke industri hotel Jakarta menjadi wilayah yang paling terasa tekanannya SA EfisiensiAnggaran IndustriHotel ,kebijakan efisiensi anggaran mulai berdampak besar ke industri hotel jakarta menjadi wilayah yang paling terasa tekanannya sa efisiensianggaran industrihotel ,kebijakan efisiensi anggaran mulai berdampak besar ke industri hotel jakarta menjadi wilayah yang paling terasa tekanannya sa efisiensianggaran industrihotel,[],[],"['kebijakan', 'efisiensi', 'anggaran', 'mulai', 'berdampak', 'besar', 'ke', 'industri', 'hotel', 'jakarta', 'menjadi', 'wilayah', 'yang', 'paling', 'terasa', 'tekanannya', 'sa', 'efisiensianggaran', 'industrihotel']","['kebijakan', 'efisiensi', 'anggaran', 'berdampak', 'industri', 'hotel', 'jakarta', 'wilayah', 'tekanannya', 'sa', 'efisiensianggaran', 'industrihotel']",kebijakan efisiensi anggaran berdampak industri hotel jakarta wilayah tekanannya sa efisiensianggaran industrihotel
Mon Apr 14 06:13:30 +0000 2025,NextIndonesia_,Pemangkasan dana transfer ke daerah sebesar Rp50 6 triliun di tahun 2025 dapat berdampak signifikan terhadap perekonomian daerah. Daerah dengan tingkat kemandirian fiskal rendah menjadi yang paling rentan. #EfisiensiAnggaran #TKD https://t.co/i5Mo9HmVfF,Pemangkasan dana transfer ke daerah sebesar Rp  triliun di tahun  dapat berdampak signifikan terhadap perekonomian daerah Daerah dengan tingkat kemandirian fiskal rendah menjadi yang paling rentan EfisiensiAnggaran TKD ,pemangkasan dana transfer ke daerah sebesar rp  triliun di tahun  dapat berdampak signifikan terhadap perekonomian daerah daerah dengan tingkat kemandirian fiskal rendah menjadi yang paling rentan efisiensianggaran tkd ,pemangkasan dana transfer ke daerah sebesar rp triliun di tahun dapat berdampak signifikan terhadap perekonomian daerah daerah dengan tingkat kemandirian fiskal rendah menjadi yang paling rentan efisiensianggaran tkd,[],[],"['pemangkasan', 'dana', 'transfer', 'ke', 'daerah', 'sebesar', 'rp', 'triliun', 'di', 'tahun', 'dapat', 'berdampak', 'signifikan', 'terhadap', 'perekonomian', 'daerah', 'daerah', 'dengan', 'tingkat', 'kemandirian', 'fiskal', 'rendah', 'menjadi', 'yang', 'paling', 'rentan', 'efisiensianggaran', 'tkd']","['pemangkasan', 'dana', 'transfer', 'daerah', 'rp', 'triliun', 'berdampak', 'signifikan', 'perekonomian', 'daerah', 'daerah', 'tingkat', 'kemandirian', 'fiskal', 'rendah', 'rentan', 'efisiensianggaran', 'tkd']",pemangkasan dana transfer daerah rp triliun berdampak signifikan perekonomian daerah daerah tingkat kemandirian fiskal rendah rentan efisiensianggaran tkd
Fri Apr 11 07:57:45 +0000 2025,DiskominfoPWK,Harapannya Audiensi ini dapat menjadi kontrol dari masyarakat kepada Pemerintah Daerah Kabupaten Purwakarta agar senantiasa menjalankan roda pemerintahan sesuai dengan aturan yang berlaku. #DiskominfoPurwakarta #PurwakartaIstimewa #AudiensiMahasiswa #EfisiensiAnggaran,Harapannya Audiensi ini dapat menjadi kontrol dari masyarakat kepada Pemerintah Daerah Kabupaten Purwakarta agar senantiasa menjalankan roda pemerintahan sesuai dengan aturan yang berlaku DiskominfoPurwakarta PurwakartaIstimewa AudiensiMahasiswa EfisiensiAnggaran,harapannya audiensi ini dapat menjadi kontrol dari masyarakat kepada pemerintah daerah kabupaten purwakarta agar senantiasa menjalankan roda pemerintahan sesuai dengan aturan yang berlaku diskominfopurwakarta purwakartaistimewa audiensimahasiswa efisiensianggaran,harapannya audiensi ini dapat menjadi kontrol dari masyarakat kepada pemerintah daerah kabupaten purwakarta agar senantiasa menjalankan roda pemerintahan sesuai dengan aturan yang berlaku diskominfopurwakarta purwakartaistimewa audiensimahasiswa efisiensianggaran,[],[],"['harapannya', 'audiensi', 'ini', 'dapat', 'menjadi', 'kontrol', 'dari', 'masyarakat', 'kepada', 'pemerintah', 'daerah', 'kabupaten', 'purwakarta', 'agar', 'senantiasa', 'menjalankan', 'roda', 'pemerintahan', 'sesuai', 'dengan', 'aturan', 'yang', 'berlaku', 'diskominfopurwakarta', 'purwakartaistimewa', 'audiensimahasiswa', 'efisiensianggaran']","['harapannya', 'audiensi', 'kontrol', 'masyarakat', 'pemerintah', 'daerah', 'kabupaten', 'purwakarta', 'senantiasa', 'menjalankan', 'roda', 'pemerintahan', 'sesuai', 'aturan', 'berlaku', 'diskominfopurwakarta', 'purwakartaistimewa', 'audiensimahasiswa', 'efisiensianggaran']",harapannya audiensi kontrol masyarakat pemerintah daerah kabupaten purwakarta senantiasa menjalankan roda pemerintahan sesuai aturan berlaku diskominfopurwakarta purwakartaistimewa audiensimahasiswa efisiensianggaran
Fri Mar 14 16:30:29 +0000 2025,pareparetrend,Wali Kota Parepare Pimpin Rapat Efisiensi Anggaran SKPD https://t.co/fbejTf1emt #News #EfisiensiAnggaran #Parepare #SulawesiSelatan #Analysis,Wali Kota Parepare Pimpin Rapat Efisiensi Anggaran SKPD  News EfisiensiAnggaran Parepare SulawesiSelatan Analysis,wali kota parepare pimpin rapat efisiensi anggaran skpd  news efisiensianggaran parepare sulawesiselatan analysis,wali kota parepare pimpin rapat efisiensi anggaran skpd news efisiensianggaran parepare sulawesiselatan analysis,[],[],"['wali', 'kota', 'parepare', 'pimpin', 'rapat', 'efisiensi', 'anggaran', 'skpd', 'news', 'efisiensianggaran', 'parepare', 'sulawesiselatan', 'analysis']","['wali', 'kota', 'parepare', 'pimpin', 'rapat', 'efisiensi', 'anggaran', 'skpd', 'news', 'efisiensianggaran', 'parepare', 'sulawesiselatan', 'analysis']",wali kota parepare pimpin rapat efisiensi anggaran skpd news efisiensianggaran parepare sulawesiselatan analysis
Fri Mar 14 16:22:01 +0000 2025,pareparetrend,Tasming Hamid dan Unit Kerja Kemenkeu Bahas Transparansi dan Efisiensi Anggaran https://t.co/U0SHuShJMX #News #EfisiensiAnggaran #Kemenkeu #Parepare #SulawesiSelatan #Analysis,Tasming Hamid dan Unit Kerja Kemenkeu Bahas Transparansi dan Efisiensi Anggaran  News EfisiensiAnggaran Kemenkeu Parepare SulawesiSelatan Analysis,tasming hamid dan unit kerja kemenkeu bahas transparansi dan efisiensi anggaran  news efisiensianggaran kemenkeu parepare sulawesiselatan analysis,tasming hamid dan unit kerja kemenkeu bahas transparansi dan efisiensi anggaran news efisiensianggaran kemenkeu parepare sulawesiselatan analysis,[],[],"['tasming', 'hamid', 'dan', 'unit', 'kerja', 'kemenkeu', 'bahas', 'transparansi', 'dan', 'efisiensi', 'anggaran', 'news', 'efisiensianggaran', 'kemenkeu', 'parepare', 'sulawesiselatan', 'analysis']","['tasming', 'hamid', 'unit', 'kerja', 'kemenkeu', 'bahas', 'transparansi', 'efisiensi', 'anggaran', 'news', 'efisiensianggaran', 'kemenkeu', 'parepare', 'sulawesiselatan', 'analysis']",tasming hamid unit kerja kemenkeu bahas transparansi efisiensi anggaran news efisiensianggaran kemenkeu parepare sulawesiselatan analysis
Fri Mar 14 07:01:25 +0000 2025,kompascom,Anggaran Tak Dipotong Pemerintah Salurkan KIP Kuliah 2025 kepada 1 Juta Mahasiswa ~SA #KIP #BeasiswaPemerintah #EfisiensiAnggaran https://t.co/0QUZnCiIhY,Anggaran Tak Dipotong Pemerintah Salurkan KIP Kuliah  kepada  Juta Mahasiswa SA KIP BeasiswaPemerintah EfisiensiAnggaran ,anggaran tak dipotong pemerintah salurkan kip kuliah  kepada  juta mahasiswa sa kip beasiswapemerintah efisiensianggaran ,anggaran tak dipotong pemerintah salurkan kip kuliah kepada juta mahasiswa sa kip beasiswapemerintah efisiensianggaran,[],[],"['anggaran', 'tak', 'dipotong', 'pemerintah', 'salurkan', 'kip', 'kuliah', 'kepada', 'juta', 'mahasiswa', 'sa', 'kip', 'beasiswapemerintah', 'efisiensianggaran']","['anggaran', 'dipotong', 'pemerintah', 'salurkan', 'kip', 'kuliah', 'juta', 'mahasiswa', 'sa', 'kip', 'beasiswapemerintah', 'efisiensianggaran']",anggaran dipotong pemerintah salurkan kip kuliah juta mahasiswa sa kip beasiswapemerintah efisiensianggaran
Fri Mar 14 06:51:15 +0000 2025,lawjustice_co,Meski efisiensi Rp306 T Sri Mulyani pastikan belanja APBN 2025 tetap Rp3.621 T. Fokus pada refocusing anggaran untuk program prioritas. Selengkapnya: https://t.co/UF57SjJ5tf #SriMulyani #APBN2025 #EfisiensiAnggaran @lawjustice_co @KemenkeuRI @kemenkeu https://t.co/YobzSP1CpW,Meski efisiensi Rp T Sri Mulyani pastikan belanja APBN  tetap Rp T Fokus pada refocusing anggaran untuk program prioritas Selengkapnya  SriMulyani APBN EfisiensiAnggaran    ,meski efisiensi rp t sri mulyani pastikan belanja apbn  tetap rp t fokus pada refocusing anggaran untuk program prioritas selengkapnya  srimulyani apbn efisiensianggaran    ,meski efisiensi rp t sri mulyani pastikan belanja apbn tetap rp t fokus pada refocusing anggaran untuk program prioritas selengkapnya srimulyani apbn efisiensianggaran,[],[],"['meski', 'efisiensi', 'rp', 't', 'sri', 'mulyani', 'pastikan', 'belanja', 'apbn', 'tetap', 'rp', 't', 'fokus', 'pada', 'refocusing', 'anggaran', 'untuk', 'program', 'prioritas', 'selengkapnya', 'srimulyani', 'apbn', 'efisiensianggaran']","['efisiensi', 'rp', 't', 'sri', 'mulyani', 'pastikan', 'belanja', 'apbn', 'rp', 't', 'fokus', 'refocusing', 'anggaran', 'program', 'prioritas', 'selengkapnya', 'srimulyani', 'apbn', 'efisiensianggaran']",efisiensi rp t sri mulyani pastikan belanja apbn rp t fokus refocusing anggaran program prioritas selengkapnya srimulyani apbn efisiensianggaran
Fri Mar 14 06:45:20 +0000 2025,the_indonesian,TIF Seri 118 Efisiensi Anggaran: Inovasi atau Pembatasan bagi Daerah? Segera daftarkan diri melalui https://t.co/u7179Bh7eY Sampai jumpa di The Indonesian Forum! #TheIndonesianForum #TheIndonesianInstitute #EfisiensiAnggaran #DesentralisasiFiskal #KebijakanDaerah https://t.co/5w9HsjRoh7,TIF Seri  Efisiensi Anggaran Inovasi atau Pembatasan bagi Daerah? Segera daftarkan diri melalui  Sampai jumpa di The Indonesian Forum! TheIndonesianForum TheIndonesianInstitute EfisiensiAnggaran DesentralisasiFiskal KebijakanDaerah ,tif seri  efisiensi anggaran inovasi atau pembatasan bagi daerah? segera daftarkan diri melalui  sampai jumpa di the indonesian forum! theindonesianforum theindonesianinstitute efisiensianggaran desentralisasifiskal kebijakandaerah ,tif seri efisiensi anggaran inovasi atau pembatasan bagi daerah? segera daftarkan diri melalui sampai jumpa di the indonesian forum! theindonesianforum theindonesianinstitute efisiensianggaran desentralisasifiskal kebijakandaerah,[],[],"['tif', 'seri', 'efisiensi', 'anggaran', 'inovasi', 'atau', 'pembatasan', 'bagi', 'daerah?', 'segera', 'daftarkan', 'diri', 'melalui', 'sampai', 'jumpa', 'di', 'the', 'indonesian', 'forum!', 'theindonesianforum', 'theindonesianinstitute', 'efisiensianggaran', 'desentralisasifiskal', 'kebijakandaerah']","['tif', 'seri', 'efisiensi', 'anggaran', 'inovasi', 'pembatasan', 'daerah?', 'daftarkan', 'jumpa', 'the', 'indonesian', 'forum!', 'theindonesianforum', 'theindonesianinstitute', 'efisiensianggaran', 'desentralisasifiskal', 'kebijakandaerah']",tif seri efisiensi anggaran inovasi pembatasan daerah? daftarkan jumpa the indonesian forum! theindonesianforum theindonesianinstitute efisiensianggaran desentralisasifiskal kebijakandaerah
Fri Mar 14 04:47:26 +0000 2025,GangsaMaul3252,#EfisiensiAnggaran untuk #EkonomiMasyarakat! PBI #Danantara hadir mendorong investasi strategis demi pertumbuhan ekonomi yang inklusif dan kesejahteraan rakyat. 🇮🇩 #EkonomiBangsaKuat #InvestasiMaju https://t.co/1iKCApi1Cr,EfisiensiAnggaran untuk EkonomiMasyarakat! PBI Danantara hadir mendorong investasi strategis demi pertumbuhan ekonomi yang inklusif dan kesejahteraan rakyat  EkonomiBangsaKuat InvestasiMaju ,efisiensianggaran untuk ekonomimasyarakat! pbi danantara hadir mendorong investasi strategis demi pertumbuhan ekonomi yang inklusif dan kesejahteraan rakyat  ekonomibangsakuat investasimaju ,efisiensianggaran untuk ekonomimasyarakat! pbi danantara hadir mendorong investasi strategis demi pertumbuhan ekonomi yang inklusif dan kesejahteraan rakyat ekonomibangsakuat investasimaju,[],[],"['efisiensianggaran', 'untuk', 'ekonomimasyarakat!', 'pbi', 'danantara', 'hadir', 'mendorong', 'investasi', 'strategis', 'demi', 'pertumbuhan', 'ekonomi', 'yang', 'inklusif', 'dan', 'kesejahteraan', 'rakyat', 'ekonomibangsakuat', 'investasimaju']","['efisiensianggaran', 'ekonomimasyarakat!', 'pbi', 'danantara', 'hadir', 'mendorong', 'investasi', 'strategis', 'pertumbuhan', 'ekonomi', 'inklusif', 'kesejahteraan', 'rakyat', 'ekonomibangsakuat', 'investasimaju']",efisiensianggaran ekonomimasyarakat! pbi danantara hadir mendorong investasi strategis pertumbuhan ekonomi inklusif kesejahteraan rakyat ekonomibangsakuat investasimaju
Fri Mar 14 04:36:47 +0000 2025,purnawati_vanya,#EfisiensiAPBN bukan pelanggaran konstitusi Presiden ke-6 SBY menegaskan kebijakan efisiensi anggaran yang dijalankan Presiden Prabowo sudah sesuai aturan #Prabowo #EfisiensiAnggaran #EkonomiIndonesia https://t.co/4zziH5l7mf,EfisiensiAPBN bukan pelanggaran konstitusi Presiden ke SBY menegaskan kebijakan efisiensi anggaran yang dijalankan Presiden Prabowo sudah sesuai aturan Prabowo EfisiensiAnggaran EkonomiIndonesia ,efisiensiapbn bukan pelanggaran konstitusi presiden ke sby menegaskan kebijakan efisiensi anggaran yang dijalankan presiden prabowo sudah sesuai aturan prabowo efisiensianggaran ekonomiindonesia ,efisiensiapbn bukan pelanggaran konstitusi presiden ke surabaya menegaskan kebijakan efisiensi anggaran yang dijalankan presiden prabowo sudah sesuai aturan prabowo efisiensianggaran ekonomiindonesia,['surabaya'],['sby'],"['efisiensiapbn', 'bukan', 'pelanggaran', 'konstitusi', 'presiden', 'ke', 'surabaya', 'menegaskan', 'kebijakan', 'efisiensi', 'anggaran', 'yang', 'dijalankan', 'presiden', 'prabowo', 'sudah', 'sesuai', 'aturan', 'prabowo', 'efisiensianggaran', 'ekonomiindonesia']","['efisiensiapbn', 'pelanggaran', 'konstitusi', 'presiden', 'surabaya', 'kebijakan', 'efisiensi', 'anggaran', 'dijalankan', 'presiden', 'prabowo', 'sesuai', 'aturan', 'prabowo', 'efisiensianggaran', 'ekonomiindonesia']",efisiensiapbn pelanggaran konstitusi presiden surabaya kebijakan efisiensi anggaran dijalankan presiden prabowo sesuai aturan prabowo efisiensianggaran ekonomiindonesia
Fri Mar 14 04:36:36 +0000 2025,purnawati_vanya,#EfisiensiAnggaran untuk #KesejahteraanRakyat Inpres No.1 Tahun 2025 menegaskan optimalisasi anggaran demi pendidikan kesehatan dan layanan publik yang lebih baik #EkonomiIndonesia #ReformasiAnggaran #Prabowo https://t.co/x2GCX8mXDS,EfisiensiAnggaran untuk KesejahteraanRakyat Inpres No Tahun  menegaskan optimalisasi anggaran demi pendidikan kesehatan dan layanan publik yang lebih baik EkonomiIndonesia ReformasiAnggaran Prabowo ,efisiensianggaran untuk kesejahteraanrakyat inpres no tahun  menegaskan optimalisasi anggaran demi pendidikan kesehatan dan layanan publik yang lebih baik ekonomiindonesia reformasianggaran prabowo ,efisiensianggaran untuk kesejahteraanrakyat inpres no tahun menegaskan optimalisasi anggaran demi pendidikan kesehatan dan layanan publik yang lebih baik ekonomiindonesia reformasianggaran prabowo,[],[],"['efisiensianggaran', 'untuk', 'kesejahteraanrakyat', 'inpres', 'no', 'tahun', 'menegaskan', 'optimalisasi', 'anggaran', 'demi', 'pendidikan', 'kesehatan', 'dan', 'layanan', 'publik', 'yang', 'lebih', 'baik', 'ekonomiindonesia', 'reformasianggaran', 'prabowo']","['efisiensianggaran', 'kesejahteraanrakyat', 'inpres', 'no', 'optimalisasi', 'anggaran', 'pendidikan', 'kesehatan', 'layanan', 'publik', 'ekonomiindonesia', 'reformasianggaran', 'prabowo']",efisiensianggaran kesejahteraanrakyat inpres no optimalisasi anggaran pendidikan kesehatan layanan publik ekonomiindonesia reformasianggaran prabowo
Fri Mar 14 04:36:26 +0000 2025,purnawati_vanya,#EfisiensiAnggaran untuk #Kemashlahatan! Presiden @prabowo menegaskan pengelolaan #APBN2025 yang lebih hemat dan tepat sasaran mengalokasikan Rp 306 6T untuk Makan Bergizi Gratis Swasembada Pangan Hilirisasi Industri dan Swasembada Energi. 🇮🇩 https://t.co/zdyMPTxSPe,EfisiensiAnggaran untuk Kemashlahatan! Presiden  menegaskan pengelolaan APBN yang lebih hemat dan tepat sasaran mengalokasikan Rp  T untuk Makan Bergizi Gratis Swasembada Pangan Hilirisasi Industri dan Swasembada Energi  ,efisiensianggaran untuk kemashlahatan! presiden  menegaskan pengelolaan apbn yang lebih hemat dan tepat sasaran mengalokasikan rp  t untuk makan bergizi gratis swasembada pangan hilirisasi industri dan swasembada energi  ,efisiensianggaran untuk kemashlahatan! presiden menegaskan pengelolaan apbn yang lebih hemat dan tepat sasaran mengalokasikan rp t untuk makan bergizi gratis swasembada pangan hilirisasi industri dan swasembada energi,[],[],"['efisiensianggaran', 'untuk', 'kemashlahatan!', 'presiden', 'menegaskan', 'pengelolaan', 'apbn', 'yang', 'lebih', 'hemat', 'dan', 'tepat', 'sasaran', 'mengalokasikan', 'rp', 't', 'untuk', 'makan', 'bergizi', 'gratis', 'swasembada', 'pangan', 'hilirisasi', 'industri', 'dan', 'swasembada', 'energi']","['efisiensianggaran', 'kemashlahatan!', 'presiden', 'pengelolaan', 'apbn', 'hemat', 'sasaran', 'mengalokasikan', 'rp', 't', 'makan', 'bergizi', 'gratis', 'swasembada', 'pangan', 'hilirisasi', 'industri', 'swasembada', 'energi']",efisiensianggaran kemashlahatan! presiden pengelolaan apbn hemat sasaran mengalokasikan rp t makan bergizi gratis swasembada pangan hilirisasi industri swasembada energi
Tue Apr 22 06:28:24 +0000 2025,,MEMPERKUAT PERTAHANAN &amp,MEMPERKUAT PERTAHANAN amp,memperkuat pertahanan amp,memperkuat pertahanan amp,[],[],"['memperkuat', 'pertahanan', 'amp']","['memperkuat', 'pertahanan', 'amp']",memperkuat pertahanan amp
Fri Mar 14 03:27:01 +0000 2025,Coffee2Talks,Pembentukan holding tanah untuk penuhi lahan program tiga juta rumah. #rumahuntukrakyat #efisiensianggaran #anggaranbijakuntukrakyat #IndonesiaGelap #zelena #ElonMusk https://t.co/Wd0DzmfdZJ,Pembentukan holding tanah untuk penuhi lahan program tiga juta rumah rumahuntukrakyat efisiensianggaran anggaranbijakuntukrakyat IndonesiaGelap zelena ElonMusk ,pembentukan holding tanah untuk penuhi lahan program tiga juta rumah rumahuntukrakyat efisiensianggaran anggaranbijakuntukrakyat indonesiagelap zelena elonmusk ,pembentukan holding tanah untuk penuhi lahan program tiga juta rumah rumahuntukrakyat efisiensianggaran anggaranbijakuntukrakyat indonesiagelap zelena elonmusk,[],[],"['pembentukan', 'holding', 'tanah', 'untuk', 'penuhi', 'lahan', 'program', 'tiga', 'juta', 'rumah', 'rumahuntukrakyat', 'efisiensianggaran', 'anggaranbijakuntukrakyat', 'indonesiagelap', 'zelena', 'elonmusk']","['pembentukan', 'holding', 'tanah', 'penuhi', 'lahan', 'program', 'juta', 'rumah', 'rumahuntukrakyat', 'efisiensianggaran', 'anggaranbijakuntukrakyat', 'indonesiagelap', 'zelena', 'elonmusk']",pembentukan holding tanah penuhi lahan program juta rumah rumahuntukrakyat efisiensianggaran anggaranbijakuntukrakyat indonesiagelap zelena elonmusk
Thu Mar 13 10:42:30 +0000 2025,antaranews,Presiden Prabowo Subianto menyatakan rasa bangga atas dedikasi para menteri di Kabinet Merah Putih yang tidak pernah mengeluh di tengah kebijakan efisiensi anggaran. #presidenprabowo #efisiensianggaran #kabinetmerahputih https://t.co/6w6pLJM7Tz,Presiden Prabowo Subianto menyatakan rasa bangga atas dedikasi para menteri di Kabinet Merah Putih yang tidak pernah mengeluh di tengah kebijakan efisiensi anggaran presidenprabowo efisiensianggaran kabinetmerahputih ,presiden prabowo subianto menyatakan rasa bangga atas dedikasi para menteri di kabinet merah putih yang tidak pernah mengeluh di tengah kebijakan efisiensi anggaran presidenprabowo efisiensianggaran kabinetmerahputih ,presiden prabowo subianto menyatakan rasa bangga atas dedikasi para menteri di kabinet merah putih yang tidak pernah mengeluh di tengah kebijakan efisiensi anggaran presidenprabowo efisiensianggaran kabinetmerahputih,[],[],"['presiden', 'prabowo', 'subianto', 'menyatakan', 'rasa', 'bangga', 'atas', 'dedikasi', 'para', 'menteri', 'di', 'kabinet', 'merah', 'putih', 'yang', 'tidak', 'pernah', 'mengeluh', 'di', 'tengah', 'kebijakan', 'efisiensi', 'anggaran', 'presidenprabowo', 'efisiensianggaran', 'kabinetmerahputih']","['presiden', 'prabowo', 'subianto', 'bangga', 'dedikasi', 'menteri', 'kabinet', 'merah', 'putih', 'mengeluh', 'kebijakan', 'efisiensi', 'anggaran', 'presidenprabowo', 'efisiensianggaran', 'kabinetmerahputih']",presiden prabowo subianto bangga dedikasi menteri kabinet merah putih mengeluh kebijakan efisiensi anggaran presidenprabowo efisiensianggaran kabinetmerahputih
